연번,시도,시군구,읍면동,리,지번,(위도)도,(위도)분,(위도)초,(경도)도,(경도)분,(경도)초,취약지역유형,지정면적(제곱미터),데이터기준일자
4364,경상북도,경산시,와촌면,음양리,산280구,35,57,53.204,128,45,1.405,토석류,471.09,2026-06-04
4365,경상북도,경산시,와촌면,음양리,산194,35,57,17.898,128,45,2.499,토석류,2184,2026-06-04
4366,경상북도,경산시,백천동,,산42-2임,35,47,52.999,128,44,55.200,토석류,2488,2026-06-04
4367,경상북도,경산시,와촌면,대한리,산33임,35,59,8.899,128,45,6.000,토석류,1483,2026-06-04
4368,경상북도,경산시,남천면,금곡리,산10-8임,35,45,35.299,128,44,54.700,토석류,872,2026-06-04
4369,경상북도,경산시,남천면,금곡리,670구,35,45,32.449,128,44,54.696,토석류,650,2026-06-04
4370,경상북도,경산시,남천면,신석리,463구,35,46,29.501,128,44,57.902,토석류,327,2026-06-04
4371,경상북도,경산시,남천면,원리,316구,35,44,8.799,128,44,55.900,토석류,882,2026-06-04
4372,경상북도,경산시,와촌면,대한리,산33임,35,59,8.299,128,45,10.200,토석류,500,2026-06-04
4373,경상북도,경산시,남천면,신석리,463구,35,46,29.199,128,44,59.300,토석류,1740,2026-06-04
4374,경상북도,경산시,남천면,금곡리,산6임,35,45,32.001,128,45,0.202,토석류,395,2026-06-04
4375,경상북도,경산시,와촌면,대한리,산33임2016,35,59,3.400,128,45,15.231,토석류,312.64,2026-06-04
4376,경상북도,경산시,하양읍,대곡리,산70-1임,35,55,41.099,128,45,13.800,토석류,1932,2026-06-04
4377,경상북도,경산시,와촌면,음양리,산68-10임,35,57,50.999,128,45,19.300,토석류,2585.46,2026-06-04
4378,경상북도,경산시,와촌면,대한리,산126구,35,59,0.481,128,45,21.524,토석류,200,2026-06-04
4379,경상북도,경산시,하양읍,대곡리,산70-1임,35,55,38.499,128,45,20.100,토석류,1609,2026-06-04
4380,경상북도,경산시,하양읍,사기리,산128구,35,56,17.310,128,45,23.993,토석류,1000,2026-06-04
4381,경상북도,경산시,남천면,신석리,산34임,35,46,46.999,128,45,18.000,토석류,861.69,2026-06-04
4382,경상북도,경산시,하양읍,대곡리,산95-2임,35,55,34.199,128,45,26.200,토석류,2953,2026-06-04
4383,경상북도,경산시,와촌면,대한리,591천,35,58,34.599,128,45,30.700,토석류,203,2026-06-04
4384,경상북도,경산시,하양읍,대곡리,산65,35,55,38.314,128,45,28.142,산사태,3000,2026-06-04
4385,경상북도,경산시,와촌면,대한리,산44임,35,58,30.199,128,45,31.800,토석류,71,2026-06-04
4386,경상북도,경산시,남천면,신석리,산33임,35,46,46.801,128,45,21.515,토석류,236.24,2026-06-04
4387,경상북도,경산시,남천면,원리,산44임,35,44,1.423,128,45,19.518,토석류,3000,2026-06-04
4388,경상북도,경산시,남천면,송백리,산1임,35,45,39.401,128,45,25.802,토석류,3067,2026-06-04
4389,경상북도,경산시,하양읍,대곡리,산49-3임,35,55,38.099,128,45,34.900,토석류,1365,2026-06-04
4390,경상북도,경산시,와촌면,대한리,산52임,35,58,28.399,128,45,37.800,토석류,2664,2026-06-04
4391,경상북도,경산시,하양읍,대곡리,산100임,35,55,17.084,128,45,36.073,토석류,3500,2026-06-04
4392,경상북도,경산시,하양읍,대곡리,산105-2임,35,55,18.901,128,45,36.002,토석류,1249,2026-06-04
4393,경상북도,경산시,남천면,송백리,산157임,35,44,45.299,128,45,30.199,토석류,2397.97,2026-06-04
4394,경상북도,경산시,하양읍,남하리,산127임,35,53,36.398,128,45,40.330,토석류,417.3,2026-06-04
4395,경상북도,경산시,하양읍,대곡리,산51임,35,55,36.699,128,45,43.600,토석류,2040,2026-06-04
4396,경상북도,경산시,남천면,하도리,12임,35,43,12.299,128,45,38.800,토석류,370,2026-06-04
4397,경상북도,경산시,남천면,송백리,산15-2임,35,45,58.999,128,45,42.000,토석류,287.22,2026-06-04
4398,경상북도,경산시,남천면,송백리,산168임,35,44,48.998,128,45,41.541,토석류,2881.74,2026-06-04
4399,경상북도,경산시,남천면,송백리,산283임,35,44,24.799,128,45,42.500,토석류,1794,2026-06-04
4400,경상북도,경산시,하양읍,사기리,산84-1임,35,56,2.899,128,45,54.000,토석류,1000,2026-06-04
4401,경상북도,경산시,남천면,송백리,산283임,35,44,18.701,128,45,43.202,토석류,5685,2026-06-04
4402,경상북도,경산시,남천면,송백리,산283임,35,44,37.298,128,45,43.741,토석류,519.1,2026-06-04
4403,경상북도,경산시,하양읍,사기리,산94임,35,56,10.998,128,45,55.041,토석류,4027.95,2026-06-04
4404,경상북도,경산시,와촌면,음양리,산21임,35,57,51.801,128,45,58.302,토석류,1739,2026-06-04
4405,경상북도,경산시,남천면,송백리,1227천,35,45,32.101,128,45,50.802,토석류,752,2026-06-04
4406,경상북도,경산시,남천면,송백리,산115임,35,45,31.501,128,45,52.302,산사태,3972,2026-06-04
4407,경상북도,경산시,남천면,송백리,1183임,35,44,32.498,128,45,52.541,토석류,394.84,2026-06-04
4408,경상북도,경산시,하양읍,대곡리,산190구,35,55,26.000,128,46,3.000,토석류,1179,2026-06-04
4409,경상북도,경산시,남천면,송백리,산36임,35,46,27.249,128,45,54.666,토석류,2870,2026-06-04
4410,경상북도,경산시,와촌면,음양리,산10-3,35,57,44.091,128,46,6.157,토석류,1151,2026-06-04
4411,경상북도,경산시,와촌면,음양리,산1임,35,57,45.001,128,46,6.202,토석류,1249,2026-06-04
4412,경상북도,경산시,점촌동,,360천,35,47,7.866,128,46,0.596,토석류,376.36,2026-06-04
4413,경상북도,경산시,남천면,하도리,산17임,35,43,16.732,128,45,58.383,토석류,86083,2026-06-04
4414,경상북도,경산시,남천면,송백리,산46임,35,46,35.899,128,46,2.600,토석류,2006,2026-06-04
4415,경상북도,경산시,하양읍,남하리,산149구,35,54,22.817,128,46,10.061,토석류,3000,2026-06-04
4416,경상북도,경산시,하양읍,대곡리,산123-2임,35,55,24.799,128,46,11.900,토석류,2030,2026-06-04
4417,경상북도,경산시,와촌면,대한리,산92구,35,58,38.899,128,46,15.100,토석류,1877,2026-06-04
4418,경상북도,경산시,남천면,송백리,30임,35,46,22.399,128,46,5.800,토석류,2069,2026-06-04
4419,경상북도,경산시,하양읍,남하리,672임,35,53,46.999,128,46,15.000,토석류,197.49,2026-06-04
4420,경상북도,경산시,남천면,송백리,산63임,35,46,22.355,128,46,8.168,토석류,1980,2026-06-04
4421,경상북도,경산시,남천면,송백리,산101임,35,45,25.501,128,46,8.902,토석류,716,2026-06-04
4422,경상북도,경산시,와촌면,강학리,산89-3임,35,57,3.998,128,46,24.041,토석류,2866,2026-06-04
4423,경상북도,경산시,하양읍,대곡리,산127-4임,35,55,21.999,128,46,26.000,토석류,1041.82,2026-06-04
4424,경상북도,경산시,점촌동,,산37임,35,48,11.400,128,46,21.000,산사태,4949,2026-06-04
4425,경상북도,경산시,와촌면,강학리,산74임,35,57,2.969,128,46,30.462,토석류,750.43,2026-06-04
4426,경상북도,경산시,하양읍,대곡리,산143-9임,35,55,8.499,128,46,36.500,토석류,3095,2026-06-04
4427,경상북도,경산시,하양읍,대곡리,산19-2임,35,55,24.599,128,46,36.800,토석류,1057,2026-06-04
4428,경상북도,경산시,와촌면,강학리,산55-22임,35,56,39.570,128,46,38.448,토석류,2988.09,2026-06-04
4429,경상북도,경산시,하양읍,대곡리,산143-3임,35,55,7.599,128,46,37.200,토석류,2366,2026-06-04
4430,경상북도,경산시,하양읍,사기리,206천,35,55,56.399,128,46,38.200,토석류,2774,2026-06-04
4431,경상북도,경산시,하양읍,사기리,산43,35,55,54.308,128,46,40.919,토석류,600,2026-06-04
4432,경상북도,경산시,하양읍,대곡리,산143-5임,35,55,7.599,128,46,40.700,토석류,1910,2026-06-04
4433,경상북도,경산시,하양읍,대곡리,552구,35,55,23.199,128,46,44.200,토석류,1766,2026-06-04
4434,경상북도,경산시,남천면,신방리,산29임,35,45,37.699,128,46,35.100,토석류,1056,2026-06-04
4435,경상북도,경산시,와촌면,강학리,산62-3 임,35,57,13.299,128,46,46.700,토석류,268,2026-06-04
4436,경상북도,경산시,하양읍,대곡리,산16-1임,35,55,24.199,128,46,45.700,토석류,7458,2026-06-04
4437,경상북도,경산시,하양읍,사기리,산9-2임,35,56,5.499,128,46,48.700,토석류,3024,2026-06-04
4438,경상북도,경산시,와촌면,대한리,산11-5임,35,58,26.601,128,46,52.702,토석류,811,2026-06-04
4439,경상북도,경산시,와촌면,강학리,산55-3임,35,56,48.088,128,46,51.880,토석류,725.66,2026-06-04
4440,경상북도,경산시,유곡동,,360구,35,47,7.286,128,46,43.719,토석류,2083,2026-06-04
4441,경상북도,경산시,남천면,신방리,687구,35,45,16.999,128,46,43.700,토석류,1428,2026-06-04
4442,경상북도,경산시,와촌면,강학리,산55-11임,35,56,51.998,128,46,58.041,토석류,3235.64,2026-06-04
4443,경상북도,경산시,하양읍,은호리,361구,35,53,46.000,128,46,56.000,토석류,474,2026-06-04
4444,경상북도,경산시,유곡동,,산79-2임,35,46,51.000,128,46,49.999,토석류,3318,2026-06-04
4445,경상북도,경산시,하양읍,사기리,산36임,35,55,51.048,128,47,1.346,토석류,128760,2026-06-04
4446,경상북도,경산시,하양읍,은호리,346구,35,54,13.499,128,47,4.400,토석류,2549,2026-06-04
4447,경상북도,경산시,와촌면,대한리,산88임,35,57,56.501,128,47,11.302,토석류,64,2026-06-04
4448,경상북도,경산시,남산면,상대리,산98구,35,46,28.199,128,47,0.200,토석류,2563,2026-06-04
4449,경상북도,경산시,남산면,상대리,산58임,35,46,28.158,128,47,1.972,토석류,3000,2026-06-04
4450,경상북도,경산시,남산면,상대리,782-14구,35,46,36.599,128,47,22.500,토석류,2083,2026-06-04
4451,경상북도,경산시,와촌면,신한리,산78-2임,35,57,22.399,128,47,36.400,토석류,1634,2026-06-04
4452,경상북도,경산시,남천면,신방리,산143,35,44,49.529,128,47,34.521,토석류,629,2026-06-04
4453,경상북도,경산시,남산면,조곡리,산75임,35,46,1.445,128,47,51.588,토석류,520,2026-06-04
4454,경상북도,경산시,남산면,상대리,산71-3,35,46,52.186,128,47,53.199,토석류,1565,2026-06-04
4455,경상북도,경산시,와촌면,소월리,산118임,35,56,35.000,128,48,16.999,토석류,1249,2026-06-04
4456,경상북도,경산시,남산면,조곡리,산122구,35,45,45.000,128,48,6.999,토석류,878,2026-06-04
4457,경상북도,경산시,남산면,조곡리,산130구,35,45,35.512,128,48,24.469,토석류,194,2026-06-04
4458,경상북도,경산시,남산면,사림리,산161임,35,44,54.801,128,49,16.902,산사태,1025,2026-06-04
4459,경상북도,경산시,남산면,사림리,산183임,35,44,52.101,128,49,20.002,토석류,493,2026-06-04
4460,경상북도,경산시,남산면,연하리,산64임,35,45,44.998,128,49,33.041,산사태,713.58,2026-06-04
4461,경상북도,경산시,남산면,사림리,647구,35,45,1.199,128,49,41.300,토석류,1981,2026-06-04
4462,경상북도,경산시,남산면,흥정리,산33임,35,45,16.199,128,49,42.100,토석류,198,2026-06-04
4463,경상북도,경산시,남산면,사림리,산215임,35,44,59.099,128,49,44.100,토석류,2809,2026-06-04
4464,경상북도,경산시,남산면,흥정리,산3임,35,45,10.299,128,49,59.200,토석류,85,2026-06-04
4465,경상북도,경산시,진량읍,마곡리,산40-1임,35,50,19.685,128,50,49.483,토석류,1066.71,2026-06-04
4466,경상북도,경산시,남산면,평기리,429전,35,45,2.899,128,50,46.300,토석류,2343,2026-06-04
4467,경상북도,경산시,남산면,평기리,산40-1임,35,45,13.001,128,50,50.502,토석류,532,2026-06-04
4468,경상북도,경산시,진량읍,마곡리,산22임,35,50,38.999,128,50,58.000,토석류,538.29,2026-06-04
4469,경상북도,경산시,남산면,남곡리,산30임,35,46,29.752,128,51,10.194,토석류,1250,2026-06-04
4470,경상북도,경산시,남산면,남곡리,산25임,35,46,30.299,128,51,12.800,토석류,854,2026-06-04
4471,경상북도,경산시,남산면,남곡리,산24임,35,46,32.799,128,51,14.700,토석류,2294,2026-06-04
4472,경상북도,경산시,남산면,평기리,550유,35,44,48.399,128,51,13.100,토석류,1452,2026-06-04
4473,경상북도,경산시,진량읍,현내리,산111임,35,50,35.000,128,51,28.000,토석류,3655,2026-06-04
4474,경상북도,경산시,진량읍,현내리,산96임,35,50,47.399,128,51,32.300,토석류,500,2026-06-04
4475,경상북도,경산시,용성면,고죽리,산93임,35,49,12.099,128,51,51.900,토석류,2341,2026-06-04
4476,경상북도,경산시,용성면,고죽리,산96임,35,49,36.689,128,51,52.607,토석류,53554,2026-06-04
4477,경상북도,경산시,진량읍,현내리,산68임,35,50,50.069,128,51,54.686,토석류,2155,2026-06-04
4478,경상북도,경산시,용성면,고죽리,산94임,35,49,28.018,128,51,55.741,토석류,78545,2026-06-04
4479,경상북도,경산시,진량읍,현내리,산64-3임,35,50,48.599,128,52,3.000,토석류,2254,2026-06-04
4480,경상북도,경산시,진량읍,아사리,산41,35,51,34.171,128,52,8.563,토석류,7449,2026-06-04
4481,경상북도,경산시,진량읍,현내리,740구,35,51,1.599,128,52,11.400,토석류,2263,2026-06-04
4482,경상북도,경산시,용성면,곡란리,산71-2임,35,46,20.599,128,52,24.100,토석류,1019,2026-06-04
4483,경상북도,경산시,용성면,부제리,1030구,35,47,0.399,128,53,16.100,토석류,1929,2026-06-04
4484,경상북도,경산시,용성면,외촌리,산68임,35,50,19.949,128,53,21.910,토석류,1000,2026-06-04
4485,경상북도,경산시,용성면,부제리,산27임,35,47,13.499,128,53,30.500,토석류,1843,2026-06-04
4486,경상북도,경산시,용성면,부제리,산43-1임,35,46,49.522,128,53,38.737,토석류,2770.34,2026-06-04
4487,경상북도,경산시,용성면,외촌리,산33임,35,49,53.504,128,53,42.097,토석류,5300,2026-06-04
4488,경상북도,경산시,용성면,외촌리,61임,35,49,56.957,128,53,51.090,토석류,1435,2026-06-04
4489,경상북도,경산시,용성면,외촌리,산39-1임,35,50,1.699,128,53,56.200,토석류,3484,2026-06-04
4490,경상북도,경산시,용성면,내촌리,산18-1임,35,49,13.599,128,54,8.400,토석류,2132,2026-06-04
4491,경상북도,경산시,용성면,송림리,산104임,35,47,24.899,128,54,9.100,토석류,1123,2026-06-04
4492,경상북도,경산시,용성면,송림리,산81-2임,35,47,32.699,128,54,11.000,토석류,605,2026-06-04
4493,경상북도,경산시,용성면,송림리,산85임,35,47,26.099,128,54,11.200,토석류,2099,2026-06-04
4494,경상북도,경산시,용성면,송림리,산102임,35,47,13.821,128,54,16.243,토석류,400,2026-06-04
4495,경상북도,경산시,용성면,송림리,239답,35,47,44.199,128,54,23.400,토석류,2274,2026-06-04
4496,경상북도,경산시,용성면,송림리,산74임,35,47,45.099,128,54,25.100,토석류,2528,2026-06-04
4497,경상북도,경산시,용성면,송림리,산92임,35,47,9.538,128,54,24.832,토석류,1231.72,2026-06-04
4498,경상북도,경산시,용성면,송림리,산92임,35,47,9.599,128,54,29.200,토석류,1863,2026-06-04
4499,경상북도,경산시,용성면,매남리,산453임,35,48,52.899,128,54,46.700,산사태,157,2026-06-04
4500,경상북도,경산시,용성면,송림리,산65임,35,48,3.938,128,54,47.538,토석류,4112.66,2026-06-04
4501,경상북도,경산시,용성면,송림리,산64임,35,48,4.998,128,54,57.041,토석류,5113.39,2026-06-04
4502,경상북도,경산시,용성면,부일리,산76임,35,47,20.599,128,55,3.000,토석류,1619,2026-06-04
4503,경상북도,경산시,용성면,매남리,1911구,35,49,35.999,128,55,10.000,토석류,203.74,2026-06-04
4504,경상북도,경산시,용성면,송림리,산59임,35,48,16.099,128,55,21.100,산사태,12265,2026-06-04
4505,경상북도,경산시,용성면,매남리,산170-2임,35,48,39.270,128,55,32.422,토석류,300,2026-06-04
4506,경상북도,경산시,용성면,매남리,1849구,35,49,25.499,128,55,40.200,토석류,205,2026-06-04
4507,경상북도,경산시,용성면,부일리,산107구,35,46,49.763,128,55,45.546,토석류,200,2026-06-04
4508,경상북도,경산시,용성면,매남리,1849구,35,49,13.099,128,55,48.500,토석류,91,2026-06-04
4509,경상북도,경산시,용성면,용전리,산26임,35,46,15.908,128,55,47.768,토석류,4929.18,2026-06-04
4510,경상북도,경산시,용성면,용전리,산22임,35,46,27.155,128,55,48.866,토석류,1249.32,2026-06-04
4511,경상북도,경산시,용성면,매남리,1849구,35,49,18.299,128,55,54.200,토석류,561,2026-06-04
4512,경상북도,경산시,용성면,매남리,1849구,35,49,37.099,128,56,3.800,토석류,549,2026-06-04
4513,경상북도,경산시,용성면,송림리,산51임,35,48,20.499,128,56,3.400,토석류,379240,2026-06-04
4514,경상북도,경산시,용성면,부일리,산29임,35,47,40.000,128,56,10.000,토석류,531,2026-06-04
4515,경상북도,경산시,용성면,송림리,산31-1임,35,48,21.824,128,56,13.817,토석류,500,2026-06-04
4516,경상북도,경산시,용성면,매남리,산185-2임,35,48,50.699,128,56,19.600,토석류,1575,2026-06-04
4517,경상북도,경산시,용성면,송림리,산44임,35,48,8.001,128,56,39.893,토석류,5000,2026-06-04
4518,경상북도,경산시,용성면,송림리,산36임,35,48,19.030,128,56,43.125,토석류,1190,2026-06-04
